what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1337273065187
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1337273065283
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1337273066020
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1337273066356
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1337273067262
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1337273068399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1337273068815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337273069131
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1337273072513
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1337273072533
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337273097104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337273097439
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337273097603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337273098939
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1337273101081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337273103217
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337273104329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337273108867
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1337273155733
installed,bundle,ch.qos.logback.classic,0.9.27.v20110224-1110,"ch.qos.logback.classic",1337273170886
installed,bundle,ch.qos.logback.core,0.9.27.v20110224-1110,"ch.qos.logback.core",1337273170897
installed,bundle,ch.qos.logback.slf4j,0.9.27.v20110224-1110,"ch.qos.logback.slf4j",1337273170913
installed,bundle,com.ning.async-http-client,1.6.3.201112281337,"com.ning.async-http-client",1337273170932
installed,bundle,org.eclipse.m2e.archetype.common,1.0.200.20111228-1245,"org.eclipse.m2e.archetype.common",1337273170961
installed,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1337273170981
installed,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1337273171177
installed,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1337273171227
installed,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1337273171302
installed,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1337273171323
installed,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1337273171364
resolved,bundle,ch.qos.logback.core,0.9.27.v20110224-1110,"ch.qos.logback.core",1337273171364
installed,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337273171381
installed,bundle,org.eclipse.m2e.lifecyclemapping.defaults,1.0.200.20111228-1245,"org.eclipse.m2e.lifecyclemapping.defaults",1337273171396
installed,bundle,org.eclipse.m2e.logback.appender,1.0.200.20111228-1245,"org.eclipse.m2e.logback.appender",1337273171409
installed,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337273171421
installed,bundle,org.eclipse.m2e.maven.indexer,1.0.200.20111228-1245,"org.eclipse.m2e.maven.indexer",1337273171442
installed,bundle,org.eclipse.m2e.maven.runtime,1.0.200.20111228-1245,"org.eclipse.m2e.maven.runtime",1337273171450
installed,bundle,org.eclipse.m2e.model.edit,1.0.200.20111228-1245,"org.eclipse.m2e.model.edit",1337273171457
installed,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1337273171466
installed,bundle,org.eclipse.m2e.scm,1.0.200.20111228-1245,"org.eclipse.m2e.scm",1337273171551
